objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 16.109712829893326, 0.5, 0.5, 18198.396188009334, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014772071175189819, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.004967486060743272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];48.07191950001288
[24.302242012101537, 1266.3856304345575, 117.85145820750947];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 22.494666946320095, 0.5, 0.5, 11150.612548093826, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07570011473053032, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07123808082332818, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4539360031270281, -1.4438674072992026, 7.536930307526571, 0.7312081629746043, -0.4, 7.494666946320095, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0209948499767727];4.824048999929801
[34.80047653189721, 1073.896100307761, 118.56186715577539];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4742.041524434279, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08196143667948974, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0071987972364241926, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6330910357985777, -1.3977171186813762, -11.943845014644811, 0.3636894716106305, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.002811098954561775];5.555741399992257
[26.152737442678156, 1181.0290913020585, 118.21862505785421];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.349635427981584, 0.5, 0.5, 11451.673720980203, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0974719637385216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04535464745745447, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.44428607084262417, -1.4463532272810762, -2.1808304719950673, 0.6715113252463765, -0.4, 0.34963542798158365, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02201169345038445];7.435687699937262
[12.849398905272071, 2250.927824471448, 108.8004144375764];True;True;[1.0, 4.539103984314742, 1.797354568325249, 0.0, 0.0, 14.559792132715735, 0.5, 0.5, 5078.878641156889, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08052635666417801, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04593724542935629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.40921693167433393, -0.3501997984969023, -2.9970131076206386, -0.05090782970040164, -0.4, -6.89932115270814, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.18009542717356714];5.2955598999978974
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 19.102808809179933, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08533394321366167, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04334468682678308, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];46.073481599916704
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 10.796854475269093, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.020557033799917503, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];41.56263099994976
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 19.102808809179933, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08583373049539728, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07044113231839381, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];40.16842610004824
[33.67226082527917, 1122.397978010728, 117.98464558905326];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4957.8689891957965, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08050771461684358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07806522508310221, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7358657200022138, -1.3712423874506914, -11.943845014644827, 0.3408139267025536, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.007058568197467641];6.4799443000229076
[34.95586353628688, 1073.0330076035661, 118.56938323547885];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.077212348850987, 0.5, 0.5, 2138.906883815712, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08390443754563456, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0027342087274034345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6352806481740982, -1.397153075117631, -11.984187157299498, 0.3599800474071375, -0.4, -9.922787651149013, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.002596707282471855];5.577711699996144
[36.127995293618525, 1022.9051647309825, 119.19596780803136];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4957.500605281686, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008908902449939976, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5222114012298871, -1.426279682963709, -11.943845014644811, 0.38822721666266147, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01391208743456085];5.299968700041063
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.712183115343887, 0.5, 0.5, 4856.659656866146, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05991274786787182, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06962488660057552, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];31.229186600074172
[36.12800275782695, 1022.9048948876866, 119.19597122756869];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4952.152582935372, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008908462164448832, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5222108063988111, -1.4262798361920315, -11.943845014644808, 0.3882273472472264, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013912148302350213];5.433902199962176
[35.990286204492456, 1027.9433134162568, 119.1317614439802];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4957.500605281686, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01709137090971734, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.002506252755331241, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5333020737841752, -1.4234227286727006, -11.943845014629957, 0.38575265830136685, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.012779703444908863];5.737908100010827
[33.67226082388539, 1122.3979780223951, 117.9846455900356];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4954.631333378768, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08050771461684358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07806522508310221, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7358657200266343, -1.3712423874443989, -11.943845014644829, 0.3408139267197401, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.00705856819976769];6.10932489996776
[34.679919281480046, 1089.7722635105365, 118.36331591224082];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.023147581657124, 0.5, 0.5, 1293.0550598631016, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09878433125215545, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.010846116590615046, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.674997653796078, -1.386921985065859, -12.022369757648125, 0.3480974979564928, -0.4, -9.976852418342876, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.0012606154805817615];7.029905600007623
[33.949405003872904, 1106.2567441891947, 118.17619866180655];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.1720462571581844, 0.5, 0.5, 5113.83179590205, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.060902876011101253, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07623914573430085, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6992326254731269, -1.3806790628277166, -11.91685848902441, 0.3510425056528468, -0.4, -9.827953742841816, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.0035853690988050246];5.1564513999037445
[34.87610863208251, 1070.8119179527075, 118.59946699761073];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.134225651379244, 0.5, 0.5, 2011.631975090988, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08127677468045545, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0032107841289156155, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6264609101081806, -1.3994250372903156, -11.943763682143823, 0.3651694568630437, -0.4, -9.865774348620757, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0034613917868021593];5.018345599994063
[36.029241938820405, 1026.5202298303548, 119.1497363570572];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4966.55582585301, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01709137090971734, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.00018709502890881455, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5301724610670302, -1.4242289160736583, -11.943845014627751, 0.38644048013712373, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013098738605912152];6.241084999986924
[34.957575325181374, 1067.536840194613, 118.63948507994432];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 13980.721026019575, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00873311386666472, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07123808082332818, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.619425417215056, -1.4012373783825194, -11.943845014644792, 0.36672531935240626, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.00415328565285189];5.507962199975736
[34.97878711888998, 1066.6764966042656, 118.65002270153393];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.134206275517079, 0.5, 0.5, 2138.906883815712, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07579957067501833, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0027342087274034345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6175664173503685, -1.4017162562516867, -11.943777447606161, 0.36714334014567385, -0.4, -9.86579372448292, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.004336423655055599];5.696161000058055
[10.764890463056197, 3084.2621124349434, 103.37846159838475];True;False;[1.0, 11.035676716465975, 1.1530896155095882, 1.0, 0.0, 6.950489250745624, 0.5, 0.5, 4895.056223039727, 10500.0, 10500.0, 1.0, 3.3129759498267175, 0.0, 0.025, 0.052263525474649866, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.012981273580589738, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3395146521984005, 0.19896571397853258, -10.590394955547874, -0.2785913527158057, -0.4, -9.772557625075013, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.2415021686401635];11.731405099970289
[36.41092521030562, 1084.8436337241524, 118.39379207311062];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.456645041839256, 0.5, 0.5, 14153.079628136358, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08258752342627707, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.005756759245382508, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7081463478049743, -1.378382890333209, -12.413620233385762, 0.3051863859477919, -0.4, -10.543354958160744, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.004434980819714551];17.68687289999798
[35.62572467352882, 1041.501064858714, 118.96147636253787];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.011850061522057358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02928673580111901, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5629976385457258, -1.4157731591128695, -11.94384501464481, 0.3792130805686784, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.009772140736183044];5.279870399972424
[34.94015067127695, 1068.2375309954293, 118.63091282311625];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 13980.721026019575, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008517849623399916, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07244695717469722, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6209333751284918, -1.4008489288263375, -11.943845014644818, 0.36639055344512106, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.004004827963403512];5.1595439000520855
[34.75387876423303, 1057.8747888945072, 118.7708938701763];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.3300039672463315, 0.5, 0.5, 4716.290919632227, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05123083292355027, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.018206794298991292, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5850937913696113, -1.4100811960406652, -11.803716810432364, 0.3854623912025348, -0.4, -9.66999603275367, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.007557038401947658];6.945920199970715
[35.04996686911541, 1063.8405813284107, 118.68478693826181];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 5078.660976281199, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02811337110626029, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.047321458242625805, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.611461543878951, -1.4032888700291455, -11.943845014644843, 0.3684923834020233, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0049387778011248384];4.813717500073835
[36.049885033736736, 1025.7385784600829, 119.16009979771314];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 5016.357640864292, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012061789925990989, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.003990779189256134, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5284524422358521, -1.424671992465673, -11.943845014644783, 0.38685660083900264, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01327424777156494];5.572285199887119
[35.90135551666948, 1031.2103337308263, 119.0905679042256];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01709137090971734, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.007794194612972216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5404777049299359, -1.421574288004008, -11.943845014644797, 0.38417459048951863, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.012049709538311082];5.453473699977621
[35.67761440649575, 1039.5443971194359, 118.98594353433651];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 1942.1766999671281, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00873311386666472, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02928673580111901, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5587253068585234, -1.4168737106156375, -11.943845014644829, 0.3801553646706495, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.010202667309183955];5.682672600029036
[14.490618475235628, 2094.8154010045755, 109.67078138475804];True;True;[1.0, 4.541725848904976, 1.797354568325249, 0.0, 0.0, 9.663599343554175, 0.5, 0.5, 2232.2915555652753, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008534757357935574, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04593724542935629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.44491865970925826, -0.3738245877305384, -8.208802164687704, -0.039350892761587764, -0.4, -9.623431840408324, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.17681926990598684];17.124552399967797
[19.468348260881985, 2738.102212256563, 106.45995295701904];True;False;[1.0, 2.625678104183474, 1.56045526759044, 1.0, 0.0, 5.173023795118829, 0.5, 0.5, 3311.1153080403974, 10500.0, 10500.0, 1.0, 4.40284869218449, 0.0, 0.025, 0.060902876011101253, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08528455196898196, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.11904312600271627, -0.46768814328895525, -12.007540567091626, -0.3014925398825712, -0.4, -12.875572918942604, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.1571168690487168];22.754979000077583
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.299103865760055, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08196143667948974, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0060837426912451545, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];34.94750749995001
[34.65619967338915, 1079.764718598106, 118.49118230792672];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4713.514306643136, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027285457870757673, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07123808082332818, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6456623251508189, -1.3944787578982445, -11.943845014644825, 0.36094392468033853, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0015826888073233736];5.468069100053981
[33.60766529257446, 1114.289076814171, 118.08754855734614];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.2453681887859265, 0.5, 0.5, 19399.38092265057, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07588530301866367, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07341877061109098, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.710938255165618, -1.3776636957419766, -11.86449443242688, 0.35240117961206874, -0.4, -9.754631811214074, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.0047004937766906285];5.939270399976522
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.223623030350204, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0074205096742423066, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.029592971612726657, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];33.41431769996416
[1e+30, 1e+30, 1e+30];False;False;[1.0, 10.932811195719006, 1.797354568325249, 1.0, 0.0, 15.103122206555309, 0.5, 0.5, 2232.2915555652753, 10500.0, 10500.0, 1.0, 4.087233660383861, 0.0, 0.025, 0.0974719637385216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04661213273595437, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04651661925879651, 0.07708019691786555, 58.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];50.320579800056294
