eval_id;objectives;is_valid;is_feasible;variables;constraints;evaluation_time;algorithm_time
224;[nan, nan, nan];False;False;[1.0, 4.877467509649975, 1.556852014549047, 0.0, 0.0, 1.1, 0.5, 0.5, 13645.55941713441, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049617420057046106, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042279480730951335, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.23141209999994;5.556448899998941
225;[nan, nan, nan];False;False;[1.0, 4.87829878042141, 1.556517849334077, 0.0, 0.0, 1.1, 0.5, 0.5, 13620.106565110078, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049612751334255994, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04227708311535214, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];53.70732010000029;5.556448899998941
226;[nan, nan, nan];False;False;[1.0, 4.8778443394987026, 1.5568268515182908, 0.0, 0.0, 1.1, 0.5, 0.5, 13660.611121068803, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049565183019493295, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04203419500775786, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];49.70286599999963;5.844430799999827
227;[nan, nan, nan];False;False;[1.0, 4.869201425717774, 1.5556149152577872, 0.0, 0.0, 1.1, 0.5, 0.5, 13642.600644343198, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049732401293093795, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0422929795520152, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];43.1547331999991;5.844430799999827
228;[nan, nan, nan];False;False;[1.0, 4.883441380580112, 1.5567578835404576, 0.0, 0.0, 1.1, 0.5, 0.5, 13643.221601171701, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960821423050844, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04214248139432838, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];61.52843949999988;5.844430799999827
229;[nan, nan, nan];False;False;[1.0, 4.8770506203407145, 1.5568245655526043, 0.0, 0.0, 1.1, 0.5, 0.5, 13658.957488340531, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04961643790587565, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042133279374124206, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];58.26137550000021;5.844430799999827
230;[nan, nan, nan];False;False;[1.0, 4.8721851113356385, 1.5568982903357205, 0.0, 0.0, 1.1, 0.5, 0.5, 13651.246213758412, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960007540645183, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04234344129942632, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.81314150000071;5.844430799999827
231;[nan, nan, nan];False;False;[1.0, 4.885288864917097, 1.5570424893364923, 0.0, 0.0, 1.1, 0.5, 0.5, 13640.559126521444, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04976808151827979, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04244840420966941, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.31832779999968;5.65000880000116
232;[nan, nan, nan];False;False;[1.0, 4.879458411021663, 1.5572138156049564, 0.0, 0.0, 1.1, 0.5, 0.5, 13652.498946532329, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04959289016208743, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04209076009615713, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];57.40966959999969;5.65000880000116
233;[nan, nan, nan];False;False;[1.0, 4.893977072628883, 1.556736175155365, 0.0, 0.0, 1.1, 0.5, 0.5, 13652.74989515775, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049785590050173543, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04240801825730689, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];47.520544599999994;5.65000880000116
234;[nan, nan, nan];False;False;[1.0, 4.8751463002384945, 1.5570335770418775, 0.0, 0.0, 1.1, 0.5, 0.5, 13678.770364996055, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049608757200000006, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042159541528193845, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];50.88529390000076;5.65000880000116
235;[nan, nan, nan];False;False;[1.0, 4.874124798126493, 1.5569361130002148, 0.0, 0.0, 1.1, 0.5, 0.5, 13638.610700714935, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04965885881164819, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042256650701278854, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];40.28959929999837;5.65000880000116
236;[nan, nan, nan];False;False;[1.0, 4.903911588546494, 1.5526609468382282, 0.0, 0.0, 1.1, 0.5, 0.5, 13331.425705998103, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05022627460048831, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04457731467434675, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];59.42509699999937;5.662607499998558
237;[nan, nan, nan];False;False;[1.0, 4.89500158716512, 1.5569048130621055, 0.0, 0.0, 1.1, 0.5, 0.5, 13621.367964811187, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04969409866322711, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04226631429868451, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];53.43765329999951;5.662607499998558
238;[nan, nan, nan];False;False;[1.0, 4.878458213148857, 1.5568158467984317, 0.0, 0.0, 1.1, 0.5, 0.5, 13650.14755129106, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049591885133298444, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04207887155475065, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.415495100000044;5.662607499998558
239;[nan, nan, nan];False;False;[1.0, 4.876867928994945, 1.5566594024233718, 0.0, 0.0, 1.1, 0.5, 0.5, 13638.926801698035, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04956313809861458, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042081034761469197, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];57.34181060000083;5.662607499998558
240;[nan, nan, nan];False;False;[1.0, 4.874813884084733, 1.556844336642863, 0.0, 0.0, 1.1, 0.5, 0.5, 13661.049439377352, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958171772075548, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04218190014468171, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];54.647716199999195;5.662607499998558
241;[nan, nan, nan];False;False;[1.0, 4.8776921628363965, 1.5575819546282557, 0.0, 0.0, 1.1, 0.5, 0.5, 13709.39823203921, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049636940894568805, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04229847972009084, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];56.21175080000103;5.666426399999182
242;[nan, nan, nan];False;False;[1.0, 4.8875572326136005, 1.5567517963422228, 0.0, 0.0, 1.1, 0.5, 0.5, 13710.75239771358, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04964192619585004, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04225020584904057, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];46.070405800001026;5.666426399999182
243;[nan, nan, nan];False;False;[1.0, 4.873335278461516, 1.5569860556535915, 0.0, 0.0, 1.1, 0.5, 0.5, 13603.283144494084, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04963111143879165, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04209206189034523, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];55.6998566000002;5.666426399999182
244;[nan, nan, nan];False;False;[1.0, 4.873760625135737, 1.5575864278796068, 0.0, 0.0, 1.1, 0.5, 0.5, 13614.787406608066, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049778971069858145, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04216443678539079, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];49.12879729999986;5.666426399999182
245;[nan, nan, nan];False;False;[1.0, 4.874277971218893, 1.5569698092529087, 0.0, 0.0, 1.1, 0.5, 0.5, 13660.38385206666, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958338894443989, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042072896780013726, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];41.03683959999944;5.666426399999182
246;[nan, nan, nan];False;False;[1.0, 4.873101461324449, 1.556728075549413, 0.0, 0.0, 1.1, 0.5, 0.5, 13660.699983242886, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04957060545293107, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04217333602643528, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];44.69762179999998;5.335751799999343
247;[nan, nan, nan];False;False;[1.0, 4.8750446235961356, 1.5567516556649892, 0.0, 0.0, 1.1, 0.5, 0.5, 13671.753634323084, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04962648095961873, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042117213597158865, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];41.62437820000014;5.335751799999343
248;[nan, nan, nan];False;False;[1.0, 4.879508727034249, 1.5563751211732892, 0.0, 0.0, 1.1, 0.5, 0.5, 13632.481613294085, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958406083205194, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042138881508348165, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.12734529999943;5.335751799999343
249;[nan, nan, nan];False;False;[1.0, 4.885623065850312, 1.5566721653167648, 0.0, 0.0, 1.1, 0.5, 0.5, 13650.048653245634, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04961257001931546, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04181879270187416, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];36.98734549999972;5.335751799999343
250;[nan, nan, nan];False;False;[1.0, 4.90376810689745, 1.5571726600958966, 0.0, 0.0, 1.1, 0.5, 0.5, 13761.875112455398, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04961329880992336, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04262139370099312, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];39.55848390000028;5.335751799999343
251;[nan, nan, nan];False;False;[1.0, 4.87838690276706, 1.5596580570128107, 0.0, 0.0, 1.1, 0.5, 0.5, 13543.750181295956, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049889413433579166, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042636283892565456, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];32.93900300000132;5.568724800001291
252;[nan, nan, nan];False;False;[1.0, 4.8734777422952185, 1.5571988251651079, 0.0, 0.0, 1.1, 0.5, 0.5, 13643.531817905106, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960452215548624, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04217040384298664, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];41.846810600000026;5.568724800001291
253;[nan, nan, nan];False;False;[1.0, 4.882819804697652, 1.5565691819657168, 0.0, 0.0, 1.1, 0.5, 0.5, 13631.53619523812, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049629126211501194, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04218307151473838, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.79850140000053;5.568724800001291
254;[nan, nan, nan];False;False;[1.0, 4.886570619570314, 1.5571958445892515, 0.0, 0.0, 1.1, 0.5, 0.5, 13628.910880148718, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04955173370287304, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042342251290635416, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.17831099999967;5.568724800001291
255;[nan, nan, nan];False;False;[1.0, 4.877687499105482, 1.5569051750789487, 0.0, 0.0, 1.1, 0.5, 0.5, 13650.61786610504, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958787366011567, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0420573928905813, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];49.08367949999956;5.568724800001291
256;[nan, nan, nan];False;False;[1.0, 4.881236589001402, 1.5585275667915233, 0.0, 0.0, 1.1, 0.5, 0.5, 13583.959771100524, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049714180984451566, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042509636932490324, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];57.454488800000036;5.283970500000578
257;[nan, nan, nan];False;False;[1.0, 4.8753644973526455, 1.557060848221499, 0.0, 0.0, 1.1, 0.5, 0.5, 13667.193362543148, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960202797495022, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04211204777217883, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];47.34856749999926;5.283970500000578
258;[nan, nan, nan];False;False;[1.0, 4.884907941226597, 1.5566458028878407, 0.0, 0.0, 1.1, 0.5, 0.5, 13615.98158674283, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04964418983117805, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042191286371664645, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];46.30484059999981;5.283970500000578
259;[nan, nan, nan];False;False;[1.0, 4.8813246924094145, 1.5566401547951958, 0.0, 0.0, 1.1, 0.5, 0.5, 13631.813601405041, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049589826973827425, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04213427310052201, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];56.46274110000013;5.283970500000578
260;[nan, nan, nan];False;False;[1.0, 4.882605086841707, 1.5572963107324045, 0.0, 0.0, 1.1, 0.5, 0.5, 13622.206805262897, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049747705907962146, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042325020537277776, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];61.193228800000725;5.283970500000578
261;[nan, nan, nan];False;False;[1.0, 4.907555523317136, 1.557285319945476, 0.0, 0.0, 1.1, 0.5, 0.5, 13646.135483723832, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04961615809402781, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04203131575323811, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];64.65583249999872;7.13513520000015
262;[nan, nan, nan];False;False;[1.0, 4.878752118976305, 1.5570740738186872, 0.0, 0.0, 1.1, 0.5, 0.5, 13639.992457638231, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049610132284664515, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042141022251710326, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];76.54161690000001;7.13513520000015
263;[nan, nan, nan];False;False;[1.0, 4.879010753433027, 1.5571385443394505, 0.0, 0.0, 1.1, 0.5, 0.5, 13674.47841963087, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049625143522251294, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042245025008174605, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.10382150000078;7.13513520000015
264;[nan, nan, nan];False;False;[1.0, 4.875573777864815, 1.5563565353624675, 0.0, 0.0, 1.1, 0.5, 0.5, 13622.271310716935, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04950708548559804, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04199721144489024, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.52102090000153;7.13513520000015
265;[nan, nan, nan];False;False;[1.0, 4.878264633329188, 1.5567749187051796, 0.0, 0.0, 1.1, 0.5, 0.5, 13616.240384248244, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04956452296440831, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042097224642430486, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];54.97737229999984;7.13513520000015
266;[nan, nan, nan];False;False;[1.0, 4.876674032506085, 1.5565518719141775, 0.0, 0.0, 1.1, 0.5, 0.5, 13661.803052749994, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049576181328258404, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04208759279369569, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.619588499999736;6.923441799999637
267;[nan, nan, nan];False;False;[1.0, 4.934460288778091, 1.5543858116192568, 0.0, 0.0, 1.1, 0.5, 0.5, 13499.009814951798, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049995171622027657, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04400505163922266, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];110.34278899999845;6.923441799999637
