objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[11.56274975339187, 2539.379688131033, 108.7248373752853];True;True;[1.0, 7.276207356545882, 1.4761611277943332, 0.0, 0.0, 12.901736316371489, 0.5, 0.5, 13062.962098382272, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.022499060928080614, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03211826424910753, 0.1151808003979511, 6.0, 0.0, 0.0];[-0.3284604305152241, -0.1256236993751001, -4.915855830149432, 0.0, -0.4, -6.259940345638862, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3689302502527441];6.415168499981519
[10.933871498168527, 2527.5501493826055, 107.81021481723742];True;True;[1.0, 7.902730792655293, 1.5183623946416338, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 4.963351032250922, 0.0, 0.025, 0.02239058435926711, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02648712098326193, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.031573001986171745, 0.11352315286306229, 7.0, 0.0, 0.0];[-0.33604096597804123, -0.10342587333622921, -4.794988936866865, -0.15535357851615872, -0.4, -6.4293523294530495, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3720344515711138];12.599766100000124
[11.01646650045716, 2554.9973783402065, 108.01291743151964];True;True;[1.0, 7.969350403052547, 1.4751846429873925, 0.0, 0.0, 12.90835327679303, 0.5, 0.5, 18803.763258341813, 10500.0, 10500.0, 1.0, 4.963351032250922, 0.0, 0.025, 0.02239058435926711, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026494374605995453, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03300762045395132, 0.11352315286306229, 7.0, 0.0, 0.0];[-0.31596627398544985, -0.08612938679951565, -4.913341645889645, -0.07947017286256863, -0.4, -6.249669430768776, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3728983366324884];6.760968499991577
[11.70679882168691, 2578.7651571133574, 108.51936871064794];True;True;[1.0, 7.314765385361247, 1.4269317234626624, 0.0, 0.0, 13.013351354647796, 0.5, 0.5, 13166.692190904772, 10500.0, 10500.0, 1.0, 4.411379098149978, 0.0, 0.025, 0.021523735265461853, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.01825777177039012, 0.14138726467604248, 7.0, 0.0, 0.0];[-0.29986614583692184, -0.10335650030531207, -4.790219556993936, 0.0, -0.4, -5.880186388267436, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34050814921659267];6.846236299956217
[10.444843697660719, 2584.480680300826, 107.75866681164106];True;True;[1.0, 8.753882625720962, 1.4751846429873925, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 12954.229862534767, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.026759541663848557, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04346909825531195, 0.12080875570658713, 6.0, 0.0, 0.0];[-0.2951415597810314, -0.04039506612249388, -4.80684819100788, -0.19937015181115236, -0.4, -6.178494717564231, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3672017227664782];11.981894300028216
[11.91746574833647, 2589.7878927029938, 108.23096653231678];True;True;[1.0, 6.816978829309682, 1.428528692846189, 0.0, 0.0, 14.818377036719774, 0.5, 0.5, 13398.476439435359, 10500.0, 10500.0, 1.0, 1.6671147606072445, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04543142033517455, 0.10767088624163712, 10.0, 0.0, 0.0];[-0.3095163822920828, -0.1345767679025851, -2.764926620007172, 0.0, -0.4, -4.626825760709252, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3769621407911473];6.438892800011672
[11.696716339495069, 2594.5975523164807, 108.52015753361991];True;True;[1.0, 7.2802615597678, 1.4280141038826453, 0.0, 0.0, 13.12936305918106, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 4.966362469734613, 0.0, 0.025, 0.02695257607234882, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02647799494635409, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.047938367283601076, 0.12068880892337808, 7.0, 0.0, 0.0];[-0.2944140513467053, -0.10107358592421978, -4.687243871417037, 0.0, -0.4, -5.805858973322833, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.36397109142272677];7.0147789000184275
[12.249040288255594, 2572.7250664994544, 108.55604105031217];True;True;[1.0, 6.81695505818768, 1.4303653937934706, 0.0, 0.0, 12.912108209290338, 0.5, 0.5, 18800.228068276723, 10500.0, 10500.0, 1.0, 1.956496401488927, 0.0, 0.025, 0.013732700641580664, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637628888067264, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.045504685197440456, 0.1397543106568293, 6.0, 0.0, 0.0];[-0.31039503558552806, -0.13520111806718704, -4.9214578833494045, -2.220446049250313e-16, -0.4, -5.972860315750404, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3402605122724699];7.9222644999972545
[11.143308148588682, 2598.9992942105378, 108.58654537710672];True;True;[1.0, 8.083869105350438, 1.4284005836513238, 0.0, 0.0, 12.911306439096553, 0.5, 0.5, 13039.279627376385, 10500.0, 10500.0, 1.0, 4.2714056284393065, 0.0, 0.025, 0.017967153877560878, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026471922267654116, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04547753409954906, 0.13592824733881223, 7.0, 0.0, 0.0];[-0.28826946059533043, -0.06133859002020969, -4.9303444167837185, -1.1102230246251565e-16, -0.4, -5.961004506108326, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34927518408990893];7.127311500022188
[10.892971244243222, 2647.785857498663, 108.1082855952557];True;True;[1.0, 7.884140739242334, 1.428401343474632, 0.0, 0.0, 12.914033694423923, 0.5, 0.5, 18403.35609795084, 10500.0, 10500.0, 1.0, 4.319962218581304, 0.0, 0.025, 0.07364711566104659, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026491468151462992, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.031104798782276996, 0.1405812990137314, 7.0, 0.0, 0.0];[-0.2516552869231017, -0.04319122508186757, -4.911781206296217, -0.05512005739946879, -0.4, -5.959100008258098, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.345151810272716];7.170272600022145
[11.647689812925526, 2588.761492572786, 108.51732366729789];True;True;[1.0, 7.450445804571537, 1.4234610313955647, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18866.963465072942, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.018084211446600475, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.048117463552622884, 0.1600974588294326, 4.0, 0.0, 0.0];[-0.2958110562480485, -0.09418027376835658, -4.807184859092223, 0.0, -0.4, -5.857951968012015, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3200764792750742];7.26704529998824
[12.136461422848502, 2589.508674477079, 108.52001251305937];True;True;[1.0, 6.84306646610916, 1.428528692846189, 0.0, 0.0, 13.136606973390583, 0.5, 0.5, 18866.963465072942, 10500.0, 10500.0, 1.0, 1.8545169555112462, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.030717871336675483, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04817887904631407, 0.10710802384348903, 10.0, 0.0, 0.0];[-0.3019466803901665, -0.1278743236298907, -4.688427733145282, -1.1102230246251565e-16, -0.4, -5.804100023208276, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3779318058637386];7.467940000002272
[10.500249341805278, 2576.540491616139, 107.68434364700067];True;True;[1.0, 8.754121404786806, 1.4751846429873925, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18678.220859578883, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.017959063049548033, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0435831865329914, 0.12063503140076036, 7.0, 0.0, 0.0];[-0.3018453930408471, -0.04529695406150047, -4.8120492863142985, -0.18330866468878637, -0.4, -6.178494717564231, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3671459088602671];18.47893219999969
[11.800771942187499, 2583.606323383492, 108.55336883828284];True;True;[1.0, 7.274295602705092, 1.4284005836513238, 0.0, 0.0, 12.911460388175803, 0.5, 0.5, 18500.767369323516, 10500.0, 10500.0, 1.0, 4.9647907039458135, 0.0, 0.025, 0.017591868913660522, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026966355730135932, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04548892490992046, 0.13645261709060008, 6.0, 0.0, 0.0];[-0.30055305347156924, -0.10574692981379163, -4.922772077186329, 0.0, -0.4, -5.960896728863615, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3459230365615865];6.854257900035009
[12.389696754479075, 2562.561659198256, 108.5426078122758];True;True;[1.0, 6.61795774524464, 1.428528692846189, 0.0, 0.0, 12.901736316371489, 0.5, 0.5, 13062.962098382272, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026376194590822327, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.045254882162917495, 0.13645261709060008, 1.0, 0.0, 0.0];[-0.3121043702955113, -0.14678325713990148, -4.907109441485549, -1.1102230246251565e-16, -0.4, -5.96851440157903, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34327163964051755];8.29707899998175
[10.913092761328162, 2655.361915914159, 108.11373116591801];True;True;[1.0, 7.895894781514586, 1.428401343474632, 0.0, 0.0, 12.901736316371489, 0.5, 0.5, 13115.359750315967, 10500.0, 10500.0, 1.0, 4.2828362032579355, 0.0, 0.025, 0.0724459367674055, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026328626046062713, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04817887904631407, 0.1405812990137314, 7.0, 0.0, 0.0];[-0.24998225245299377, -0.041478472998189186, -4.943448847691064, -0.055730868340931994, -0.4, -5.9677091979012005, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3452545886111309];7.2308377000154
[10.459919047447903, 2575.4270866767656, 107.71176988201032];True;True;[1.0, 8.753882625720962, 1.4751846429873925, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 1.9354331708475037, 0.0, 0.025, 0.022710172688982514, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.031041797173089438, 0.11098082434907401, 7.0, 0.0, 0.0];[-0.29977078578570904, -0.043786013734445905, -4.7970795720442325, -0.1911148892883492, -0.4, -6.178494717564231, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.37784803369633435];11.718401000020094
[10.793785834130583, 2645.1616810666574, 107.98971149298828];True;True;[1.0, 8.093903164765948, 1.4285427945135312, 0.0, 0.0, 12.911306915684232, 0.5, 0.5, 18920.712176836372, 10500.0, 10500.0, 1.0, 4.307969286462663, 0.0, 0.025, 0.06626643436947721, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04547509090520372, 0.11936655887532956, 6.0, 0.0, 0.0];[-0.25343811184642195, -0.0356602898187357, -4.920477368987912, -0.07057487394100459, -0.4, -5.961904000866152, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3689270496356222];6.765098399948329
[11.39714732230875, 2563.3977404298057, 108.13669750916976];True;True;[1.0, 6.843343132920846, 1.4700521893167955, 0.0, 0.0, 16.58441368212503, 0.5, 0.5, 18817.480753211235, 10500.0, 10500.0, 1.0, 4.9327244111457755, 0.0, 0.025, 0.026759541663848557, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026379658899539884, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04794327253587837, 0.12040071958794349, 6.0, 0.0, 0.0];[-0.33303539382622027, -0.1499197534250496, -0.5792992876156884, 0.0, -0.4, -3.718486457387195, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3615864285535218];6.151630999986082
[10.591191295430425, 2619.6459220433203, 107.79567908626376];True;True;[1.0, 8.744326795861287, 1.4292364679288692, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.02659074379506634, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04812323049220719, 0.13669447371034493, 6.0, 0.0, 0.0];[-0.2720792060280095, -0.023854122383223597, -4.817736892628378, -0.0895599529691361, -0.4, -5.894894293077147, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3506740670479619];6.8560356999514624
[11.598700066678104, 2532.4141235434568, 108.72330804019687];True;True;[1.0, 7.2752628367595955, 1.4755961012062218, 0.0, 0.0, 12.850066430172744, 0.5, 0.5, 13062.962098382272, 10500.0, 10500.0, 1.0, 4.96454232373535, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.01740996072282283, 0.1405812990137314, 7.0, 0.0, 0.0];[-0.33193019606771923, -0.1281502740160696, -4.966013499249177, 0.0, -0.4, -6.291609933322205, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.33986714292755027];6.770991199999116
[11.322130552072128, 2606.0858402248437, 108.59221715643372];True;True;[1.0, 7.878641099493616, 1.4291492251983875, 0.0, 0.0, 12.90228918248251, 0.5, 0.5, 12788.875919877162, 10500.0, 10500.0, 1.0, 4.945024673872494, 0.0, 0.025, 0.018217880915819856, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026378140920912785, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04817887904631407, 0.14086521728729365, 10.0, 0.0, 0.0];[-0.28875360887426105, -0.0702467186733462, -4.961400099847683, 0.0, -0.4, -5.972048996009162, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3432288344123159];7.334327599965036
[11.806463924064678, 2586.3726829289885, 108.5561356043766];True;True;[1.0, 7.274295602705092, 1.4284005836513238, 0.0, 0.0, 12.911306439096553, 0.5, 0.5, 18924.134624604987, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04547753409954906, 0.13645261709060008, 7.0, 0.0, 0.0];[-0.2998211863270761, -0.1052233221981953, -4.928026908554317, -1.1102230246251565e-16, -0.4, -5.961004506108326, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34595438204768425];7.867165500007104
[10.6539641604886, 2613.1368537964518, 107.89613404725348];True;True;[1.0, 8.744284230001629, 1.4275522080392484, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 4.963351032250922, 0.0, 0.025, 0.018082528200020077, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.044899226715122094, 0.13479496955571127, 7.0, 0.0, 0.0];[-0.2771557808400207, -0.02757383217000342, -4.819745461687605, -0.072466113450112, -0.4, -5.884151873818107, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3525425106306077];7.3109402999980375
[11.76889266597656, 2579.198399354347, 108.5386505866475];True;True;[1.0, 7.274295602705092, 1.4303990250657779, 0.0, 0.0, 13.016302282984931, 0.5, 0.5, 18816.026269345344, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.01813453539315697, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026368900472492827, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04464559676274948, 0.11936655887532956, 6.0, 0.0, 0.0];[-0.3029866814995117, -0.10748804659783007, -4.803360540319481, 0.0, -0.4, -5.900229897467689, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.36512468595521624];7.0647021000040695
[11.692185998245211, 3028.8207582239406, 108.30281714806388];True;True;[1.0, 7.209515579320475, 1.477024669177208, 0.0, 0.0, 12.851563318024759, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.075491792010258, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02632862504780767, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04701534421427732, 0.12061344359174506, 89.0, 0.0, 0.0];[-0.2285538789648971, -0.05736572372682769, -5.350046705412458, -0.08119102971809722, -0.4, -6.299019179426532, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3663092389159617];6.775885800016113
[10.51415565112964, 2573.271462497305, 107.69968536313112];True;True;[1.0, 8.699950963683326, 1.4751846429873925, 0.0, 0.0, 12.911318955375847, 0.5, 0.5, 18434.515751746738, 10500.0, 10500.0, 1.0, 4.224762490562494, 0.0, 0.025, 0.022095473765115572, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026478541770886536, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03134999924582414, 0.11363430952810588, 7.0, 0.0, 0.0];[-0.3010896532999263, -0.046732275378891686, -4.909791121706267, -0.18330920946306573, -0.4, -6.247659052883597, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.37478046683962835];22.76651440002024
[11.82997499778737, 2578.9807309322196, 108.5903207769293];True;True;[1.0, 7.208643226362343, 1.4375000047186857, 0.0, 0.0, 12.901573885294901, 0.5, 0.5, 13515.341742607874, 10500.0, 10500.0, 1.0, 4.466818385159749, 0.0, 0.025, 0.018218278990064844, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.048167488187004864, 0.1405812990137314, 7.0, 0.0, 0.0];[-0.30615640832148205, -0.11286103971898465, -4.941922475634046, -1.1102230246251565e-16, -0.4, -6.024992109255889, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3408063467474196];6.57302199996775
[10.462600629394352, 2586.175436413205, 107.7488662160111];True;True;[1.0, 8.73329261360634, 1.4751846429873925, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18821.965580616976, 10500.0, 10500.0, 1.0, 4.999596760061285, 0.0, 0.025, 0.02669207114973353, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04346909825531195, 0.1213496194216875, 7.0, 0.0, 0.0];[-0.2950519370206228, -0.041084650991574545, -4.811901851330173, -0.19626438086120745, -0.4, -6.178494717564231, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.36656947473462737];11.608369799971115
[11.126355711139631, 2560.4326012546153, 108.1868567603454];True;True;[1.0, 7.266725130973115, 1.4709333845721404, 0.0, 0.0, 16.36428005688375, 0.5, 0.5, 18745.437483388825, 10500.0, 10500.0, 1.0, 1.7669942089335713, 0.0, 0.025, 0.017997970360334608, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04811776452612402, 0.13616452775516552, 6.0, 0.0, 0.0];[-0.33327539109357573, -0.12951130484439854, -0.8653245270751118, 0.0, -0.4, -3.8749006389274854, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3448135350965792];5.923500299977604
[11.660217466364484, 2614.5039947425394, 108.64525086332762];True;True;[1.0, 6.8158224479015646, 1.4732645797447474, 0.0, 0.0, 12.448700137869904, 0.5, 0.5, 18841.013411978696, 10500.0, 10500.0, 1.0, 1.9979483734369063, 0.0, 0.025, 0.08124297463228428, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026487465847136987, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.017034458878252095, 0.10755560905891651, 35.0, 0.0, 0.0];[-0.2827114838805631, -0.11562653889646413, -5.431339820344515, -0.019573908296378617, -0.4, -6.550261705180802, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.37800226418185445];6.734135299979243
[10.426682705250508, 2579.9215986043127, 107.76005666265175];True;True;[1.0, 8.773068989920226, 1.4751846429873925, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 4.964390433764576, 0.0, 0.025, 0.026429737003943143, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026386857028765927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04346909825531195, 0.12133312545837498, 4.0, 0.0, 0.0];[-0.29628827029233573, -0.040533773604909396, -4.797030478812012, -0.20110401162529457, -0.4, -6.178494717564231, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3666209327978257];11.890465300006326
[10.742875379539425, 2655.9992073193416, 107.91341482544345];True;True;[1.0, 8.74138458745168, 1.428401343474632, 0.0, 0.0, 13.014946784685835, 0.5, 0.5, 13038.244041017508, 10500.0, 10500.0, 1.0, 4.258267647858954, 0.0, 0.025, 0.017297976913394738, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026378528787826906, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.047530347272531366, 0.1405812990137314, 21.0, 0.0, 0.0];[-0.2663661929448953, -0.019778638128188142, -4.908548386272278, -0.07610739533325561, -0.4, -5.888452433805082, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34666297125011714];7.511136699991766
[10.459132469912957, 2588.247069882035, 107.82764376758746];True;True;[1.0, 8.734961391236476, 1.480252304438017, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18816.89756594922, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.02669753711730008, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04818464598589837, 0.13633258490438918, 7.0, 0.0, 0.0];[-0.2956353027669971, -0.04145055585455948, -4.821288199790381, -0.20961171366061904, -0.4, -6.208695246299939, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3500743494222532];11.561170000000857
[10.511887405078276, 2581.8589953934525, 107.72439853228917];True;True;[1.0, 8.722820371522227, 1.4751846429873925, 0.0, 0.0, 12.900833776558967, 0.5, 0.5, 13093.706830427867, 10500.0, 10500.0, 1.0, 4.925352632565029, 0.0, 0.025, 0.02290794281908142, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026311492048792108, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.048399183782096886, 0.11291958520222284, 7.0, 0.0, 0.0];[-0.2978739637576959, -0.0435359933353614, -4.938093683161526, -0.18946969314358353, -0.4, -6.254766758937022, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3757219221070017];17.290856400039047
