eval_id;objectives;objectives_maxspace;is_valid;is_feasible;variables;constraints_raw;cv;evaluation_time;algorithm_time;workdir
235;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.26625544134441, 0.5, 0.5, 2783.6065726153047, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0503756481569275, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07762145644671736, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;48.8823648999678;56.90885060001165;
236;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 15.360776126565828, 0.5140124364672052, 0.5, 14667.328272604445, 1128.04233900634, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0643440902656714, 0.3364233306418175, 0.0, 0.05117682201328973, 0.9232721183204097, 0.0, 0.05, 0.5, 0.5, 0.06830894655987689, 0.8753779281522731, 0.0, 0.09582774590569831, 0.8079402779969778, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;53.37802349997219;113.12925739993807;
237;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.195946993540064, 0.5, 0.5, 15102.18993652664, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06436063988705408, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06828095178517281, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;37.61720390000846;113.12925739993807;
238;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 11.43347861809252, 0.5137817321667842, 0.5, 17896.333742435632, 10289.993528132505, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0974719637385216, 0.0, 0.0, 0.05000044483328943, 0.9243465934189594, 0.0, 0.05, 0.5, 0.5, 0.08368941382933857, 0.851624300863374, 0.0, 0.09559776213924888, 0.4955250856110688, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;60.66371649992652;113.12925739993807;
239;[9.792270134500892, 3354.6514416512628, 108.10083964735773];[-9.792270134500892, -3354.6514416512628, -108.10083964735773];True;False;[1.0, 7.25, 1.4445630106873317, 0.0, 1.0, 15.31954117183573, 0.500346748320262, 0.5, 3409.343078641868, 10366.724329123172, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06468046915907065, 0.3364233306418175, 0.0, 0.08028617502667679, 0.930384567424079, 0.0, 0.05, 0.5, 0.5, 0.06092186605694782, 0.0, 0.0, 0.050084418126155855, 0.8075605779975538, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.26202687820584636, 0.007751367012876376, -1.311448835135474, -0.17485260019771487, -0.399653251679738, -11.745730977333384, -11.741214195691327, -14.0, -0.6635766693581825, -0.06961543257592095, 0.0, -1.0, -0.19243942200244624, 0.0, -0.22195004561079162];0.26977824521872273;19.866821499890648;113.12925739993807;
240;[26.354816772293386, 1169.733598781731, 118.31586048023411];[-26.354816772293386, -1169.733598781731, -118.31586048023411];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.123361144464505, 0.5, 0.5, 3504.1347010665936, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06436393301094376, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06845940544468387, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4286761458027346, -1.4503743398066349, -2.450032869537715, 0.6744660661481612, -0.4, 0.1233611444645053, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023664990028133825];1.250168346443535;7.379616099991836;113.12925739993807;
241;[14.003253531358542, 2292.6133331480914, 109.50349180390167];[-14.003253531358542, -2292.6133331480914, -109.50349180390167];True;False;[1.0, 3.7807297068140087, 1.8, 0.0, 1.0, 11.135814883212833, 0.5, 0.5, 3107.273073909409, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03851966734509617, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.04431827290931391, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.039835108500002825, -0.3739512408634207, -6.4656252851762, 0.0, -0.4, -12.512719592806809, -12.512719592806809, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.1730333906818176];0.039835108500002825;17.13920750003308;38.654750999994576;
242;[9.879117435153905, 3294.959187670683, 107.97437528808153];[-9.879117435153905, -3294.959187670683, -107.97437528808153];True;False;[1.0, 7.232544880002704, 1.464043498925541, 0.0, 1.0, 15.319089350553307, 0.5, 0.5, 4286.756182327991, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337684014061296, 0.03239722957837399, 0.0, 0.05, 0.5143567359416851, 0.0, 0.05, 0.5, 0.5, 0.048705619941112, 0.0, 0.0, 0.05000028171619576, 0.49947910403590123, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.22579946333728085, -0.01681634671472576, -1.317232647454432, -0.16725201822384494, -0.4, -11.765259214545187, -11.765259214545187, -14.0, -0.967602770421626, -0.4856432640583149, 0.0, -1.0, -0.5005208959640988, 0.0, -0.21937362053353898];0.22579946333728085;20.561290300101973;38.654750999994576;
243;[9.895670500665542, 3311.506305049404, 108.18724664970404];[-9.895670500665542, -3311.506305049404, -108.18724664970404];True;False;[1.0, 7.250121129330611, 1.4646616818421856, 0.0, 1.0, 15.340784837574, 0.5003352134321356, 0.5, 4281.461971897591, 10499.760849904265, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337684014061296, 0.3247314100586437, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.04853557908885373, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.23404731790012256, -0.010561325268421129, -1.2883893753370188, -0.18817409037985955, -0.3996647865678644, -11.765821641110541, -11.761482171702387, -14.0, -0.6752685899413563, -0.5, 0.0, -1.0, -0.5, 0.0, -0.2200397304462165];0.23404731790012256;20.686063300003298;38.654750999994576;
244;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 11.196621347182795, 0.499768794935291, 0.5, 18059.31732022273, 10495.769524581874, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08724029195622265, 0.0, 0.0, 0.05, 0.49923575472554943, 0.0, 0.05, 0.5, 0.5, 0.04731995934478095, 0.0, 0.0, 0.05, 0.8047880045759953, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;57.51028150005732;38.654750999994576;
245;[9.65884439221109, 3356.431066882014, 108.06042142483562];[-9.65884439221109, -3356.431066882014, -108.06042142483562];True;False;[1.0, 7.2783719570055005, 1.4614903806561466, 0.0, 1.0, 16.87276238341785, 0.5, 0.5, 3482.2833988569787, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06302962933248656, 0.0, 0.0, 0.05, 0.4999979899962613, 0.0, 0.05, 0.5, 0.5, 0.07325709431064911, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2365716588280451, -0.007536407573501158, 0.8315178659085412, -0.1775865886244804, -0.4, -11.602221103643068, -11.602221103643068, -14.0, -1.0, -0.5000020100037387, 0.0, -1.0, -0.5, 0.0, -0.22036914628079718];1.0680895247365862;19.693115899921395;38.654750999994576;
246;[26.2295695329121, 1175.6999937901396, 118.27136432030346];[-26.2295695329121, -1175.6999937901396, -118.27136432030346];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.343668265378247, 0.5, 0.5, 10351.474326546206, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08805424996338786, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.048705619941112, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.434483161371503, -1.4488784541454265, -2.187960105699972, 0.6750294178457832, -0.4, 0.3436682653782466, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023048728780407868];1.4762295733759405;8.122900099959224;94.20540259999689;
247;[25.97492811719546, 1192.5108261565088, 118.1120022010403];[-25.97492811719546, -1192.5108261565088, -118.1120022010403];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.449406604619139, 0.5, 0.5, 10041.018297822162, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09773005189098011, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05769544618346172, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4632097613112318, -1.4414784896651773, -2.0613788277174567, 0.6657824767346789, -0.4, 0.4494066046191385, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.020021371021365586];1.5984202136864147;7.895294500049204;94.20540259999689;
248;[28.652542846749537, 1092.521708457421, 118.83874484015652];[-28.652542846749537, -1092.521708457421, -118.83874484015652];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.184335051167274, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05014174720234125, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.035363843982654845, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3896205327380686, -1.4604350553120973, -6.755865539896348, 0.6266125997425773, -0.4, -3.815664948832726, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02784773940287877];1.0440808718835246;21.64934959996026;94.20540259999689;
249;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 15.32814652957024, 0.5139501932569651, 0.5, 3094.1416983034906, 1107.5863407597244, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06555324876216055, 0.0, 0.0, 0.04999256808245923, 0.9287151572717149, 0.0, 0.05, 0.5, 0.5, 0.07685997137676727, 0.0, 0.0, 0.09475319148610761, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;61.027169900015;94.20540259999689;
250;[25.93116987977227, 1194.5874086969034, 118.09783558236617];[-25.93116987977227, -1194.5874086969034, -118.09783558236617];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.539653965638404, 0.5, 0.5, 11138.043699873386, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08452536010982024, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07246979018390487, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4648763434532386, -1.4410491785500374, -1.9529331813193451, 0.666218446698934, -0.4, 0.5396539656384043, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01984681313302017];1.6905955689235972;7.763983899960294;94.20540259999689;
251;[9.922048545943639, 3298.732577145949, 107.93089966393754];[-9.922048545943639, -3298.732577145949, -107.93089966393754];True;False;[1.0, 7.2783719570055005, 1.4614903806561466, 0.0, 1.0, 15.235678010027423, 0.5, 0.5, 3482.2833988569787, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0505684834518316, 0.0, 0.0, 0.05, 0.4999979899962613, 0.0, 0.05, 0.5, 0.5, 0.07325679879414283, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.224170308155915, -0.015659930908805908, -1.4278587224052046, -0.16334025733704982, -0.4, -11.77126120322415, -11.77126120322415, -14.0, -1.0, -0.5000020100037387, 0.0, -1.0, -0.5, 0.0, -0.21951525441894826];0.224170308155915;20.24837100005243;114.63097739999648;
252;[10.684180951607761, 2895.9257857163566, 107.93936050411347];[-10.684180951607761, -2895.9257857163566, -107.93936050411347];True;True;[1.0, 7.232474779069321, 1.464043498925541, 0.0, 0.0, 15.341149277337296, 0.5, 0.5, 4274.061071283403, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337684014061296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.048705619941112, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.26579950867717805, -0.08287873589655348, -2.072634172332627, -0.061528486019681417, -0.4, -4.521384242615648, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.2145835806800156];0.0;6.427505900035612;114.63097739999648;
253;[9.8200777343029, 3323.687175975476, 108.32756643665999];[-9.8200777343029, -3323.687175975476, -108.32756643665999];True;False;[1.0, 7.249884959020363, 1.4638086569103834, 0.0, 1.0, 15.340993772013219, 0.5000057089521037, 0.5, 3409.123302433536, 10497.013563821025, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06468046915907065, 0.3375032088683777, 0.0, 0.08028617502667679, 0.930384567424079, 0.0, 0.05, 0.5, 0.5, 0.0486745999571893, 0.0, 0.0, 0.050084418126155855, 0.8075605779975538, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.24189057804329206, -0.005437744140610157, -1.287872383945711, -0.19871064480967582, -0.3999942910478963, -11.762724708910072, -11.762650782267652, -14.0, -0.6624967911316223, -0.06961543257592095, 0.0, -1.0, -0.19243942200244624, 0.0, -0.2205767574527931];0.24189057804329206;19.736403199960478;114.63097739999648;
254;[9.883165844470218, 3307.0003283986457, 108.0448575042508];[-9.883165844470218, -3307.0003283986457, -108.0448575042508];True;False;[1.0, 7.250403468951773, 1.4618315370026738, 0.0, 1.0, 15.285097544885076, 0.5, 0.5, 3840.60889048267, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06439667878782811, 0.0, 0.0, 0.05, 0.49999797505533783, 0.0, 0.05, 0.5, 0.5, 0.06849508152139604, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2319896755920441, -0.011894760428030615, -1.3620503280816916, -0.17458578832440141, -0.4, -11.766406346245365, -11.766406346245365, -14.0, -1.0, -0.5000020249446622, 0.0, -1.0, -0.5, 0.0, -0.21989972264778046];0.2319896755920441;19.79280649998691;114.63097739999648;
255;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.247875951689096, 0.5, 0.5, 10995.082697644584, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07661822182665877, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.047020917602335066, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;38.219519300037064;114.63097739999648;
256;[24.97908960459704, 1365.6043335628874, 117.5353040743901];[-24.97908960459704, -1365.6043335628874, -117.5353040743901];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 15.259085193251352, 0.5, 0.5, 2232.2915555652753, 10500.042375484974, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.050384188799294474, 0.0, 0.0, 0.05, 0.5000082846467399, 0.0, 0.05, 0.5, 0.5, 0.07307336851934418, 0.013280747161117011, 0.0, 0.05, 0.8013081662204723, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.0690850069772129, -1.3854460708969205, -1.3035408379726885, 0.6389134828412317, -0.4, -11.093712095447732, -11.093712095447732, -14.0, -1.0, -0.49999171535326015, 0.0, -0.986719252838883, -0.1986918337795277, 0.0, 0.009791582577952762];1.7177900723963975;28.890773799968883;17.876159899984486;
257;[27.663144729393654, 1128.1993904104736, 118.53777761715827];[-27.663144729393654, -1128.1993904104736, -118.53777761715827];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.277904894944179, 0.5, 0.5, 2258.979731716813, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04980038730073873, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06917862787375272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4260713636798874, -1.451045330986524, -5.632828513817543, 0.6345008821478666, -0.4, -2.7220951050558213, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023941890849026426];1.0845141366767805;17.712933199945837;17.876159899984486;
258;[27.9884622426537, 1130.2650201160345, 118.43141649387552];[-27.9884622426537, -1130.2650201160345, -118.43141649387552];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.197958639497573, 0.5, 0.5, 17920.56456145963, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08796109484125672, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.047665711482911544, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4638668245163968, -1.4413092303588324, -6.742218722245692, 0.6028187090777755, -0.4, -3.802041360502427, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01995253619543813];1.0866380697896103;31.468403300037608;17.876159899984486;
259;[nan, nan, nan];;False;False;[1.0, 7.5736877300126, 1.6712691017381902, 0.0, 1.0, 18.23552552739465, 0.5642753034774651, 0.5, 3987.112329759397, 7428.4704635251765, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04818637062544809, 0.2874837129676534, 0.0, 0.055762109477352786, 0.39003337094433194, 0.0, 0.05, 0.5, 0.5, 0.07002375121876908, 0.029951043984960096, 0.0, 0.058619642557121134, 0.44413781762884497, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.02792139188763585, 0.16507504430167474, 1.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;64.92963350005448;17.876159899984486;
260;[28.079238535323245, 1124.6189772617706, 118.4928400454074];[-28.079238535323245, -1124.6189772617706, -118.4928400454074];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.209398527012667, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0866360147053334, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04139883102469068, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.45241018868534955, -1.4442604566922934, -6.730752615724059, 0.6067532367276209, -0.4, -3.7906014729873334, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.021155366055984226];1.0803187914689547;28.460102000040933;17.876159899984486;
261;[24.769452908180227, 1374.35932343115, 117.45044435462536];[-24.769452908180227, -1374.35932343115, -117.45044435462536];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 15.326670809770965, 0.5003421888906371, 0.5, 17920.56456145963, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08765880774254949, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.04773769092917639, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.083081269451089, -1.382092060847897, -1.2130420546691152, 0.6377529748353239, -0.39965781110936294, -11.087749152824976, -11.082390570421087, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, 0.008513582768819639];1.7293478270552325;22.43975119991228;17.463964499998838;
262;[9.979166319771785, 3311.560171244807, 107.76528030258646];[-9.979166319771785, -3311.560171244807, -107.76528030258646];True;False;[1.0, 7.25, 1.4445630106873317, 0.0, 1.0, 15.31954117183573, 0.5000091328577603, 0.5, 10281.449759217281, 10494.435990484184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06468046915907065, 0.3473577156172587, 0.0, 0.049983512635861656, 0.930384567424079, 0.0, 0.05, 0.5, 0.5, 0.060816707834499974, 0.0, 0.0, 0.050084418126155855, 0.49589451215211133, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.23442840392455722, -0.010317718316100066, -1.3114401242174107, -0.12776767852752824, -0.39999086714223975, -11.743532851851452, -11.7434138862734, -14.0, -0.6526422843827413, -0.06961543257592095, 0.0, -1.0, -0.5041054878478887, 0.0, -0.22006526372251767];0.23442840392455722;20.37995959992986;17.463964499998838;
263;[26.273587357941793, 1172.9314493810725, 118.2973332357276];[-26.273587357941793, -1172.9314493810725, -118.2973332357276];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.31954117183573, 0.5, 0.5, 10272.287501993438, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06468046915907065, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06936949094867899, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4298891720709568, -1.4500618645635772, -2.216770643244095, 0.6764156574714659, -0.4, 0.3195411718357306, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023536139385355814];1.4493821407635092;8.06847860000562;17.463964499998838;
264;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.209398527012667, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05014221502775367, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04139883102469068, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;30.877973400056362;17.463964499998838;
265;[9.684903693591465, 3366.3349007774286, 108.98068436218995];[-9.684903693591465, -3366.3349007774286, -108.98068436218995];True;False;[1.0, 7.278371974484622, 1.4611609257539209, 0.0, 1.0, 15.325857595015004, 0.5, 0.5, 3183.5640124405995, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0872486100641094, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.07726824537644048, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.26604444099277114, 0.011769783387384436, -1.3074109629561157, -0.23610232648261853, -0.4, -11.7613548356482, -11.7613548356482, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.22237777664015285];0.27781422438015557;18.993538899929263;17.463964499998838;
266;[9.81751225446611, 3342.7634936282793, 108.03915718976768];[-9.81751225446611, -3342.7634936282793, -108.03915718976768];True;False;[1.0, 7.25, 1.4500000000000002, 0.0, 1.0, 15.561775155192636, 0.5, 0.5, 9190.010878448044, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08190508885121706, 0.0, 0.0, 0.0396013154247013, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0726521087182771, 0.0, 0.0, 0.050053890905259635, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2506512474215956, 0.00030359141425817526, -0.9872584447365824, -0.17063825124587872, -0.4, -11.723987373693586, -11.723987373693586, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.22117625317370482];0.2509548388358538;21.583971899934113;85.65644279995468;
267;[9.893469238387725, 3318.2711425010207, 107.86627680131627];[-9.893469238387725, -3318.2711425010207, -107.86627680131627];True;False;[1.0, 7.24984397068781, 1.4502848508289958, 0.0, 1.0, 15.34283123211671, 0.5, 0.5, 10181.469373547287, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06278041782916717, 0.0, 0.0, 0.05, 0.4999980229249938, 0.0, 0.05, 0.5, 0.5, 0.0713962417327977, 0.0, 0.0, 0.05, 0.4987190766533851, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2383918610783784, -0.007730392510470807, -1.2817993631012872, -0.15026401194521022, -0.4, -11.747434143623176, -11.747434143623176, -14.0, -1.0, -0.5000019770750062, 0.0, -1.0, -0.5012809233466149, 0.0, -0.22033664622086258];0.2383918610783784;21.822371200076304;85.65644279995468;
