eval_id;objectives;objectives_maxspace;is_valid;is_feasible;variables;constraints_raw;cv;evaluation_time;algorithm_time;workdir
214;[nan, nan, nan];;False;False;[1.0, 7.355050014831145, 1.451642199949812, 1.0, 0.0, 10.845630384311695, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08730824552525629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;55.536327999900095;66.00180189998355;
215;[nan, nan, nan];;False;False;[1.0, 7.334498713778687, 1.7935228243235717, 1.0, 0.0, 11.004909135379364, 0.5, 0.5, 14092.46797682092, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09622076964988502, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05444336461975588, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;48.831384400022216;66.00180189998355;
216;[nan, nan, nan];;False;False;[1.0, 7.355050014831145, 1.451642199949812, 1.0, 0.0, 10.845630384311695, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08730824552525629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;58.27079809992574;59.193661400000565;
217;[nan, nan, nan];;False;False;[1.0, 7.25, 1.5069847887665293, 1.0, 0.0, 14.186848717808438, 0.5, 0.5, 14661.83968802755, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027908372801718092, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.031339851223398406, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.499649700010195;59.193661400000565;
218;[nan, nan, nan];;False;False;[1.0, 7.347182369958644, 1.799897013399812, 1.0, 0.0, 10.977174229371816, 0.5, 0.5, 14660.654674938793, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09790448141024864, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.035351018792038405, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;55.184623199980706;59.193661400000565;
219;[nan, nan, nan];;False;False;[1.0, 7.334498713778687, 1.7935228243235717, 1.0, 0.0, 11.004909135379364, 0.5, 0.5, 14092.46797682092, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09622076964988502, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05444336461975588, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;51.06134400004521;59.193661400000565;
220;[nan, nan, nan];;False;False;[1.0, 7.0266260508730936, 1.8, 1.0, 0.0, 11.484074057267117, 0.5, 0.5, 13711.549664901817, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03455520318052583, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09428099174227272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;61.12528649996966;59.193661400000565;
221;[nan, nan, nan];;False;False;[1.0, 7.0266260508730936, 1.8, 1.0, 0.0, 11.484074057267117, 0.5, 0.5, 13711.549664901817, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03455520318052583, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09428099174227272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;60.760398100013845;64.7381008999655;
222;[nan, nan, nan];;False;False;[1.0, 7.347182369958644, 1.799897013399812, 1.0, 0.0, 10.977174229371816, 0.5, 0.5, 14660.654674938793, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09790448141024864, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.035351018792038405, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.908394400030375;64.7381008999655;
223;[nan, nan, nan];;False;False;[1.0, 7.355050014831145, 1.451642199949812, 1.0, 0.0, 10.845630384311695, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08730824552525629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;58.583702499978244;64.7381008999655;
224;[nan, nan, nan];;False;False;[1.0, 7.334498713778687, 1.7935228243235717, 1.0, 0.0, 11.004909135379364, 0.5, 0.5, 14092.46797682092, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09622076964988502, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05444336461975588, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;49.282952600042336;64.7381008999655;
225;[nan, nan, nan];;False;False;[1.0, 7.2499851427779864, 1.7976089902105223, 1.0, 0.0, 10.974555491049895, 0.5, 0.5, 14664.196522630014, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06869612395395307, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016703260792231927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;55.62732140009757;64.7381008999655;
226;[nan, nan, nan];;False;False;[1.0, 7.347182369958644, 1.799897013399812, 1.0, 0.0, 10.977174229371816, 0.5, 0.5, 14660.654674938793, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09790448141024864, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.035351018792038405, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;53.03551909991074;61.229348200024106;
227;[nan, nan, nan];;False;False;[1.0, 7.063854438193689, 1.7976589856143104, 1.0, 1.0, 10.955265989081182, 0.43369763496317326, 0.5, 19796.0385439059, 4760.588501648828, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09956185641260817, 0.014371352765900236, 0.0, 0.033569150780858335, 0.841291188528682, 0.0, 0.05, 0.5, 0.5, 0.035605315227199334, 0.7419565849088348, 0.0, 0.05056446094426162, 0.021530999108146598, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;20.659871899988502;61.229348200024106;
228;[nan, nan, nan];;False;False;[1.0, 7.2499851427779864, 1.7976089902105223, 1.0, 0.0, 10.974555491049895, 0.5, 0.5, 14664.196522630014, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06869612395395307, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016703260792231927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;52.3525991999777;61.229348200024106;
229;[nan, nan, nan];;False;False;[1.0, 7.355050014831145, 1.451642199949812, 1.0, 0.0, 10.845630384311695, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08730824552525629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;56.65558309992775;61.229348200024106;
230;[nan, nan, nan];;False;False;[1.0, 7.0266260508730936, 1.8, 1.0, 0.0, 11.484074057267117, 0.5, 0.5, 13711.549664901817, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03455520318052583, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09428099174227272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;58.11361619993113;61.229348200024106;
231;[nan, nan, nan];;False;False;[1.0, 7.355050014831145, 1.451642199949812, 1.0, 0.0, 10.845630384311695, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08730824552525629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;56.9358311999822;69.60173660004511;
232;[nan, nan, nan];;False;False;[1.0, 7.334498713778687, 1.7935228243235717, 1.0, 0.0, 11.004909135379364, 0.5, 0.5, 14092.46797682092, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09622076964988502, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05444336461975588, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;49.18458479992114;69.60173660004511;
233;[nan, nan, nan];;False;False;[1.0, 7.347182369958644, 1.799897013399812, 1.0, 0.0, 10.977174229371816, 0.5, 0.5, 14660.654674938793, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09790448141024864, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.035351018792038405, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;52.5874107000418;69.60173660004511;
234;[nan, nan, nan];;False;False;[1.0, 7.063854438193689, 1.7976589856143104, 1.0, 1.0, 10.955265989081182, 0.43369763496317326, 0.5, 19796.0385439059, 4760.588501648828, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09956185641260817, 0.014371352765900236, 0.0, 0.033569150780858335, 0.841291188528682, 0.0, 0.05, 0.5, 0.5, 0.035605315227199334, 0.7419565849088348, 0.0, 0.05056446094426162, 0.021530999108146598, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;21.254778900067322;69.60173660004511;
235;[nan, nan, nan];;False;False;[1.0, 7.3430636636291355, 1.7923664408515, 1.0, 0.0, 10.925218131256727, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03578860366271003, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;70.1572694000788;69.60173660004511;
236;[nan, nan, nan];;False;False;[1.0, 7.25, 1.5069847887665293, 1.0, 0.0, 14.186848717808438, 0.5, 0.5, 14661.83968802755, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027908372801718092, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.031339851223398406, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;55.63121789996512;81.93941490002908;
237;[nan, nan, nan];;False;False;[1.0, 7.0266260508730936, 1.8, 1.0, 0.0, 11.484074057267117, 0.5, 0.5, 13711.549664901817, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03455520318052583, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09428099174227272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;61.7964397999458;81.93941490002908;
238;[nan, nan, nan];;False;False;[1.0, 7.355050014831145, 1.451642199949812, 1.0, 0.0, 10.845630384311695, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08730824552525629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;59.76541150000412;81.93941490002908;
239;[nan, nan, nan];;False;False;[1.0, 7.334498713778687, 1.7935228243235717, 1.0, 0.0, 11.004909135379364, 0.5, 0.5, 14092.46797682092, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09622076964988502, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05444336461975588, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;49.94306309998501;81.93941490002908;
240;[nan, nan, nan];;False;False;[1.0, 7.347182369958644, 1.799897013399812, 1.0, 0.0, 10.977174229371816, 0.5, 0.5, 14660.654674938793, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09790448141024864, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.035351018792038405, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;57.59130890003871;81.93941490002908;
241;[15.259080790983958, 1960.1075682610226, 103.87380282990026];[-15.259080790983958, -1960.1075682610226, -103.87380282990026];True;False;[1.0, 2.0, 1.8, 1.0, 0.0, 29.657371756327176, 0.5, 0.5, 16431.126513059826, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.030502409269038216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.014879952278902174, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.1508790181007127, -0.7129999947689036, 19.800984430007937, 0.0, -0.4, -5.846490198664451, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.11240217462393232];19.800984430007937;6.761533499928191;77.40984380000737;
242;[nan, nan, nan];;False;False;[1.0, 7.0266260508730936, 1.8, 1.0, 0.0, 11.484074057267117, 0.5, 0.5, 13711.549664901817, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03455520318052583, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09428099174227272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.699485199991614;77.40984380000737;
243;[nan, nan, nan];;False;False;[1.0, 7.3430636636291355, 1.7923664408515, 1.0, 0.0, 10.925218131256727, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03578860366271003, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;65.96510679996572;77.40984380000737;
244;[nan, nan, nan];;False;False;[1.0, 7.2499851427779864, 1.7976089902105223, 1.0, 0.0, 10.974555491049895, 0.5, 0.5, 14664.196522630014, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06869612395395307, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016703260792231927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;48.87944620009512;77.40984380000737;
245;[nan, nan, nan];;False;False;[1.0, 7.063854438193689, 1.7976589856143104, 1.0, 1.0, 10.955265989081182, 0.43369763496317326, 0.5, 19796.0385439059, 4760.588501648828, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09956185641260817, 0.014371352765900236, 0.0, 0.033569150780858335, 0.841291188528682, 0.0, 0.05, 0.5, 0.5, 0.035605315227199334, 0.7419565849088348, 0.0, 0.05056446094426162, 0.021530999108146598, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;19.199363899999298;77.40984380000737;
246;[nan, nan, nan];;False;False;[1.0, 7.331673925228848, 1.8, 1.0, 1.0, 14.030877940419295, 0.5010424359551299, 0.5, 10489.68888292624, 10586.650085874817, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0040991778237036034, 0.3584064777202698, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.05564982539368679, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;87.76959909999277;9.162080400041305;
247;[nan, nan, nan];;False;False;[1.0, 7.368318485550362, 1.7923664408515, 1.0, 0.0, 10.925218131256727, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09558860825617745, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05552360517725217, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;66.92012129991781;9.162080400041305;
248;[nan, nan, nan];;False;False;[1.0, 7.2643162738180855, 1.7923664408515, 1.0, 0.0, 10.925218131256727, 0.5, 0.5, 14664.19216635599, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643124863175845, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;19.6403725000564;9.162080400041305;
249;[nan, nan, nan];;False;False;[1.0, 7.5096224525686495, 1.449334989389015, 1.0, 0.0, 10.972061587634522, 0.5, 0.5, 9869.686035505974, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.053192453951017585, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0355403031482727, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.030000000000000006, 0.22867913189949254, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;85.12393519992474;9.162080400041305;
250;[nan, nan, nan];;False;False;[1.0, 7.264488312200598, 1.7994497227325432, 1.0, 0.0, 14.268476218176792, 0.5, 0.5, 14672.364954569664, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09790448141024864, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;43.4509221999906;9.162080400041305;
251;[nan, nan, nan];;False;False;[1.0, 7.331673925228848, 1.8, 1.0, 1.0, 14.030877940419295, 0.5010424359551299, 0.5, 10489.68888292624, 10586.650085874817, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0040991778237036034, 0.3584064777202698, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.05564982539368679, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;85.13350390002597;24.081886400002986;
252;[nan, nan, nan];;False;False;[1.0, 7.2643162738180855, 1.7923664408515, 1.0, 0.0, 10.925218131256727, 0.5, 0.5, 14664.19216635599, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643124863175845, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;19.313683000043966;24.081886400002986;
253;[15.533991166381266, 1940.3262446485965, 104.35325059849968];[-15.533991166381266, -1940.3262446485965, -104.35325059849968];True;False;[1.0, 2.0, 1.8, 1.0, 0.0, 23.38372583110181, 0.5, 0.5, 4381.722146423552, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05513528192057648, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04940178123785604, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.10662312998959234, -0.689432819397445, 8.822887709731628, 2.220446049250313e-16, -0.4, -7.782800669413023, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.11700049983065808];8.822887709731628;6.7050281999399886;24.081886400002986;
254;[nan, nan, nan];;False;False;[1.0, 6.013049641076881, 1.7999862994591354, 1.0, 1.0, 28.73030628696301, 0.40320670721097474, 0.5, 6388.92013996274, 6481.605210842103, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06260291983202267, 0.13223676764014503, 0.0, 0.029437300853673926, 0.02097354768016558, 0.0, 0.05, 0.5, 0.5, 0.08511808210218774, 0.03466835097412359, 0.0, 0.08062505613818897, 0.20739441071758347, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;80.89830430003349;24.081886400002986;
255;[nan, nan, nan];;False;False;[1.0, 7.368318485550362, 1.7923664408515, 1.0, 0.0, 10.925218131256727, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09558860825617745, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05552360517725217, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;62.56536010000855;24.081886400002986;
