eval_id;objectives;objectives_maxspace;is_valid;is_feasible;variables;constraints_raw;cv;evaluation_time;algorithm_time;workdir
243;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.849462384504006, 0.5, 0.5, 18476.64945877726, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017567248041265426, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0008263817723039746, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;62.068472699960694;86.10092260001693;
244;[nan, nan, nan];;False;False;[1.0, 7.25, 1.4500000000000002, 1.0, 1.0, 23.04936160820435, 0.5083358650939368, 0.5, 11086.885486860358, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05840235910174695, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.024048811187646464, 0.5065378803778654, 0.0, 0.05, 0.48420139107707116, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;80.21873259998392;86.10092260001693;
245;[nan, nan, nan];;False;False;[1.0, 9.398121359953103, 1.5950430061537388, 1.0, 1.0, 27.86497779917293, 0.5728729999678149, 0.5, 16317.448067929115, 8477.72673477063, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05013300381821868, 0.05819542243996512, 0.0, 0.048365144642666495, 0.060214098885054246, 0.0, 0.05, 0.5, 0.5, 0.08314461104708397, 0.8922132121880743, 0.0, 0.024090511757381163, 0.594972119156659, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;88.96972510009073;86.10092260001693;
246;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.845152997215662, 0.5, 0.5, 5848.272750638653, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.001200521877571964, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0657829423438641, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;42.364417299977504;68.40386090008542;
247;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 17.241034438070407, 0.5038016773868806, 0.5, 18680.272838019882, 10493.780678117924, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.40760199964549215, 0.0, 0.07086520156127733, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.05040888697041223, 0.0, 0.0, 0.01458766977771072, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;52.50355720007792;68.40386090008542;
248;[27.47372413763476, 1103.4208733066775, 118.96757589268609];[-27.47372413763476, -1103.4208733066775, -118.96757589268609];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 14.716145110299296, 0.5, 0.5, 13862.922609146539, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0488149317418444, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0027339262397721334, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3120386987593662, -1.4804201150462613, -2.928538012520992, 0.7113162917188587, -0.4, -0.28385488970070405, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03635793606753612];1.059712926545761;18.841360199963674;68.40386090008542;
249;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 14.56855356118322, 0.5, 0.5, 18858.31985815497, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00859746012753766, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.008195627651441653, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;37.42046349996235;68.40386090008542;
250;[25.874874293660678, 1289.5317210682015, 118.06168226725565];[-25.874874293660678, -1289.5317210682015, -118.06168226725565];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.845469677814027, 0.12035392892187587, 0.5, 14674.235542895689, 12951.790809895767, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017926637579380397, 0.0, 0.0, 0.04975620705451079, 0.45667959857471585, 0.0, 0.05, 0.5, 0.5, 0.060634717900312586, 0.4994303300970047, 0.0, 0.049994415125464625, 0.740249317758767, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.9686434383595746, -1.4095154987968401, -3.588659561961503, 0.6639936922514942, -0.7796460710781241, -4.940469912617067, -13.62364647676937, -14.0, -1.0, -0.5433204014252841, 0.0, -0.5005696699029953, -0.259750682241233, 0.0, 0.01915483084955072];1.6517919614606194;26.868721000035293;68.40386090008542;
251;[nan, nan, nan];;False;False;[1.0, 5.971727539722145, 1.4501359840349919, 1.0, 1.0, 13.845469677814027, 0.12370968446309841, 0.5, 14519.702911120206, 16106.46285812985, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0653253514235501, 0.0, 0.0, 0.04976874184083189, 0.4995295022908355, 0.0, 0.05, 0.5, 0.5, 0.0640475459371949, 0.4994303300970047, 0.0, 0.0489746188981282, 0.5009619281711796, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;96.42757269996218;16.259709000005387;
252;[17.23957860201007, 1815.6194227342921, 103.95594812553486];[-17.23957860201007, -1815.6194227342921, -103.95594812553486];True;False;[1.0, 2.0, 1.543433909439886, 1.0, 0.0, 17.429440007548397, 0.5, 0.5, 9792.02077655867, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.001687553645674508, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.036091559722249054, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.016119909519578954, 0.5, 0.0, 0.0, 0.0];[-0.15006001568680638, -0.712563859051325, 0.3433171690415566, 2.220446049250313e-16, -0.4, -7.683432917894584, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.25982691355405085];0.6031440825956077;36.79529289994389;16.259709000005387;
253;[nan, nan, nan];;False;False;[1.0, 7.231667693695244, 1.4423652587926625, 1.0, 1.0, 13.845469677814027, 0.12265951819933812, 0.5, 18843.830348969026, 10496.157318864027, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0653253514235501, 0.4732679487366164, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.011037441955787946, 0.5072436140787584, 0.0, 0.04998989521498856, 0.4844788041705067, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;52.713370500016026;16.259709000005387;
254;[nan, nan, nan];;False;False;[1.0, 7.24282392808694, 1.5462540733327752, 1.0, 0.0, 15.562598049116348, 0.5, 0.5, 10532.61868247368, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.009478366304535378, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07384834918153213, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;74.16293769993354;16.259709000005387;
255;[nan, nan, nan];;False;False;[1.0, 7.254918506552191, 1.423249075903164, 1.0, 1.0, 17.239341264814055, 0.1976034627501449, 0.5, 4968.878398906058, 12878.220652971011, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4300166266651124, 0.0, 0.050267109794500976, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.0655202509206915, 0.0, 0.0, 0.01458766977771072, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;92.99639790004585;16.259709000005387;
256;[nan, nan, nan];;False;False;[1.0, 7.311273750547922, 1.4502075813681938, 1.0, 1.0, 17.241034438070407, 0.1976034627501449, 0.5, 5052.970628663536, 12878.080873563935, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4047402063432665, 0.0, 0.07081741428534051, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.06072230543495403, 0.0, 0.0, 0.051925178649159465, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;93.52408829994965;90.59901610005181;
257;[nan, nan, nan];;False;False;[1.0, 7.184656213969643, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.12159912768884268, 0.5, 10997.98298606303, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05847481105354975, 0.20018466366932686, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.023731179435236824, 0.49665761102387185, 0.0, 0.04900128946032317, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;41.08635920006782;90.59901610005181;
258;[nan, nan, nan];;False;False;[1.0, 6.959453898025777, 1.4494404093006965, 1.0, 0.0, 17.429440007548397, 0.5, 0.5, 14873.829160419935, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0680350020987927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.036091559722249054, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.58049600000959;90.59901610005181;
259;[nan, nan, nan];;False;False;[1.0, 7.246101384353059, 1.6023912287999282, 1.0, 0.0, 13.11269226368728, 0.5, 0.5, 7236.015555455102, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.000288816465812404, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06575266381133359, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;65.63681920000818;90.59901610005181;
260;[nan, nan, nan];;False;False;[1.0, 7.199002614640179, 1.4501625312571824, 1.0, 1.0, 13.845469677814027, 0.13149059189011605, 0.5, 14674.235542895689, 10468.871661816154, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0652278412094955, 0.0, 0.0, 0.05000131677317596, 0.4572912661132883, 0.0, 0.05, 0.5, 0.5, 0.021685362164240343, 0.0, 0.0, 0.04900128946032317, 0.7420535628023718, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;99.61439450003672;90.59901610005181;
261;[nan, nan, nan];;False;False;[1.0, 7.311273750547922, 1.4502075813681938, 1.0, 1.0, 17.241034438070407, 0.1976034627501449, 0.5, 5052.970628663536, 12878.080873563935, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4047402063432665, 0.0, 0.07081741428534051, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.06072230543495403, 0.0, 0.0, 0.051925178649159465, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;92.86404789995868;93.89588860003278;
262;[nan, nan, nan];;False;False;[1.0, 6.959453898025777, 1.4494404093006965, 1.0, 0.0, 17.429440007548397, 0.5, 0.5, 14873.829160419935, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0680350020987927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.036091559722249054, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.64317449997179;93.89588860003278;
263;[nan, nan, nan];;False;False;[1.0, 7.190935677909133, 1.4500000000000002, 1.0, 1.0, 13.807070176253676, 0.12159912768884268, 0.5, 14694.4560773537, 16238.780882134444, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06532289423694308, 0.0, 0.0, 0.0744618919657225, 0.460207577970604, 0.0, 0.05, 0.5, 0.5, 0.0041370235651459865, 0.4951868321450871, 0.0, 0.049004380519886925, 0.39752172038787525, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;94.21956770005636;93.89588860003278;
264;[nan, nan, nan];;False;False;[1.0, 7.184656213969643, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.12159912768884268, 0.5, 10997.98298606303, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05847481105354975, 0.20018466366932686, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.023731179435236824, 0.49665761102387185, 0.0, 0.04900128946032317, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;39.93061949999537;93.89588860003278;
265;[nan, nan, nan];;False;False;[1.0, 7.199002614640179, 1.4501625312571824, 1.0, 1.0, 13.845469677814027, 0.13149059189011605, 0.5, 14674.235542895689, 10468.871661816154, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0652278412094955, 0.0, 0.0, 0.05000131677317596, 0.4572912661132883, 0.0, 0.05, 0.5, 0.5, 0.021685362164240343, 0.0, 0.0, 0.04900128946032317, 0.7420535628023718, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;98.91221249999944;93.89588860003278;
266;[nan, nan, nan];;False;False;[1.0, 7.311273750547922, 1.4502075813681938, 1.0, 1.0, 17.241034438070407, 0.1976034627501449, 0.5, 5052.970628663536, 12878.080873563935, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4047402063432665, 0.0, 0.07081741428534051, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.06072230543495403, 0.0, 0.0, 0.051925178649159465, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;95.01074529998004;97.24912709998898;
267;[nan, nan, nan];;False;False;[1.0, 7.190935677909133, 1.4500000000000002, 1.0, 1.0, 13.807070176253676, 0.12159912768884268, 0.5, 14694.4560773537, 16238.780882134444, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06532289423694308, 0.0, 0.0, 0.0744618919657225, 0.460207577970604, 0.0, 0.05, 0.5, 0.5, 0.0041370235651459865, 0.4951868321450871, 0.0, 0.049004380519886925, 0.39752172038787525, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;95.3814502999885;97.24912709998898;
268;[nan, nan, nan];;False;False;[1.0, 7.184656213969643, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.12159912768884268, 0.5, 10997.98298606303, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05847481105354975, 0.20018466366932686, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.023731179435236824, 0.49665761102387185, 0.0, 0.04900128946032317, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;41.71914249996189;97.24912709998898;
269;[nan, nan, nan];;False;False;[1.0, 6.063642123347839, 1.448775918727021, 1.0, 1.0, 13.845469677814027, 0.5067687320598563, 0.5, 18446.082683152217, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06449409792545828, 0.469090190714358, 0.0, 0.0741236217848904, 0.5002565877310629, 0.0, 0.05, 0.5, 0.5, 0.003991972176347758, 0.013249435172273366, 0.0, 0.050040394431187435, 0.8590381540068921, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;84.04884689999744;97.24912709998898;
270;[nan, nan, nan];;False;False;[1.0, 6.959453898025777, 1.4494404093006965, 1.0, 0.0, 17.429440007548397, 0.5, 0.5, 14873.829160419935, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0680350020987927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.036091559722249054, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;56.01429239998106;97.24912709998898;
271;[nan, nan, nan];;False;False;[1.0, 7.311273750547922, 1.4502075813681938, 1.0, 1.0, 17.241034438070407, 0.1976034627501449, 0.5, 5052.970628663536, 12878.080873563935, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4047402063432665, 0.0, 0.07081741428534051, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.06072230543495403, 0.0, 0.0, 0.051925178649159465, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;96.2690741000697;95.24867020000238;
272;[nan, nan, nan];;False;False;[1.0, 7.184656213969643, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.12159912768884268, 0.5, 10997.98298606303, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05847481105354975, 0.20018466366932686, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.023731179435236824, 0.49665761102387185, 0.0, 0.04900128946032317, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;41.59807740000542;95.24867020000238;
273;[nan, nan, nan];;False;False;[1.0, 7.246101384353059, 1.6023912287999282, 1.0, 0.0, 13.11269226368728, 0.5, 0.5, 7236.015555455102, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.000288816465812404, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06575266381133359, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;66.57216009998228;95.24867020000238;
274;[nan, nan, nan];;False;False;[1.0, 7.199002614640179, 1.4501625312571824, 1.0, 1.0, 13.845469677814027, 0.13149059189011605, 0.5, 14674.235542895689, 10468.871661816154, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0652278412094955, 0.0, 0.0, 0.05000131677317596, 0.4572912661132883, 0.0, 0.05, 0.5, 0.5, 0.021685362164240343, 0.0, 0.0, 0.04900128946032317, 0.7420535628023718, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;103.11864340002649;95.24867020000238;
275;[nan, nan, nan];;False;False;[1.0, 7.25, 1.4511112353130207, 1.0, 0.0, 13.13003800886938, 0.5, 0.5, 19204.753964341257, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014936480698854782, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07362344191833027, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;69.12990110006649;95.24867020000238;
276;[nan, nan, nan];;False;False;[1.0, 7.311273750547922, 1.4502075813681938, 1.0, 1.0, 17.241034438070407, 0.1976034627501449, 0.5, 5052.970628663536, 12878.080873563935, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4047402063432665, 0.0, 0.07081741428534051, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.06072230543495403, 0.0, 0.0, 0.051925178649159465, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;96.48442740004975;68.1774410000071;
277;[nan, nan, nan];;False;False;[1.0, 7.184656213969643, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.12159912768884268, 0.5, 10997.98298606303, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05847481105354975, 0.20018466366932686, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.023731179435236824, 0.49665761102387185, 0.0, 0.04900128946032317, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;41.073052200023085;68.1774410000071;
278;[nan, nan, nan];;False;False;[1.0, 6.959453898025777, 1.4494404093006965, 1.0, 0.0, 17.429440007548397, 0.5, 0.5, 14873.829160419935, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0680350020987927, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.036091559722249054, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;55.82814979995601;68.1774410000071;
279;[nan, nan, nan];;False;False;[1.0, 5.828955428612192, 1.6015932730418103, 1.0, 0.0, 17.281416986002334, 0.5, 0.5, 14674.69858153616, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.001793533221489141, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.011078046169532117, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.4921778999269;68.1774410000071;
280;[nan, nan, nan];;False;False;[1.0, 7.246101384353059, 1.6023912287999282, 1.0, 0.0, 13.11269226368728, 0.5, 0.5, 7236.015555455102, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.000288816465812404, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06575266381133359, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;66.3926904000109;68.1774410000071;
281;[nan, nan, nan];;False;False;[1.0, 7.311273750547922, 1.4502075813681938, 1.0, 1.0, 17.241034438070407, 0.1976034627501449, 0.5, 5052.970628663536, 12878.080873563935, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033166073819695434, 0.4047402063432665, 0.0, 0.07081741428534051, 0.4143849013300189, 0.0, 0.05, 0.5, 0.5, 0.06072230543495403, 0.0, 0.0, 0.051925178649159465, 0.8066608461805759, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;94.87864599993918;79.04170569998678;
